contact_id,month,day_of_week,contact,num_contacts,days_since_previous,num_contacts_previous,outcome_previous,age,marital,job,education,default,mortgage,personal_loan,call_centre_volume,high_temp,low_temp,forward_rate,num_employed,consumer_confidence,price_index,employment_variation,outcome
36035,may,tue,mobile,1,3,1,success,28,single,unemployed,high.school,no,no,yes,0.964504202,25,11,1.266,23669.51229,-44.814,255.45575,-1.60866,FALSE
18698,jul,thu,mobile,18,-1,0,nonexistent,30,single,administrative,postgrad,no,yes,yes,0.041048407,33,25,4.968,24268.31739,-41.419,258.2745,1.25118,FALSE
19183,aug,tue,mobile,2,-1,0,nonexistent,40,married,technical,postgrad,no,yes,no,0.948929006,29,22,4.968,24268.31739,-35.017,256.971,1.25118,FALSE
4969,may,wed,landline,3,-1,0,nonexistent,30,married,industrial,9years,no,no,yes,1.76810235,24,12,4.858,24096.1029,-35.308,258.4835,0.98307,FALSE
32628,may,mon,mobile,1,-1,1,failure,30,single,professional,high.school,no,yes,no,0.313397622,28,14,1.299,23669.51229,-44.814,255.45575,-1.60866,FALSE
12459,jul,mon,mobile,1,-1,0,nonexistent,31,single,professional,high.school,no,yes,yes,0.385234482,29,18,4.96,24268.31739,-41.419,258.2745,1.25118,FALSE
18324,jul,wed,landline,2,-1,0,nonexistent,51,married,management,9years,no,yes,no,0.19446354,35,19,4.963,24268.31739,-41.419,258.2745,1.25118,FALSE
6231,may,tue,landline,2,-1,0,nonexistent,37,single,technical,university.degree,no,yes,no,0.500579363,24,12,4.857,24096.1029,-35.308,258.4835,0.98307,FALSE
37623,aug,mon,mobile,1,-1,0,nonexistent,34,married,technical,postgrad,no,no,no,1.785444985,28,19,0.861,23563.21278,-30.458,253.55275,-2.59173,FALSE
1677,may,fri,landline,1,-1,0,nonexistent,27,single,professional,high.school,unknown,no,no,2.52068988,27,11,4.855,24096.1029,-35.308,258.4835,0.98307,FALSE
21200,aug,mon,mobile,2,-1,0,nonexistent,38,married,technical,university.degree,no,no,no,0.95819459,31,25,4.963,24268.31739,-35.017,256.971,1.25118,FALSE
4358,may,tue,landline,2,-1,0,nonexistent,46,married,administrative,4years,no,no,no,0.965383307,28,12,4.856,24096.1029,-35.308,258.4835,0.98307,FALSE
25549,nov,wed,mobile,1,-1,0,nonexistent,48,married,administrative,university.degree,no,yes,no,0.262017005,16,9,4.12,24118.38402,-40.74,256.3,-0.08937,FALSE
21178,aug,mon,mobile,2,-1,0,nonexistent,38,single,entrepreneur,university.degree,no,no,no,1.156524872,32,21,4.963,24268.31739,-35.017,256.971,1.25118,FALSE
11629,jun,fri,landline,14,-1,0,nonexistent,43,single,administrative,postgrad,no,no,yes,3.242138336,20,20,4.959,24268.31739,-40.546,259.77875,1.25118,FALSE
18444,jul,thu,mobile,1,-1,0,nonexistent,44,married,professional,high.school,unknown,no,no,0.373807569,32,23,4.968,24268.31739,-41.419,258.2745,1.25118,FALSE
14520,jul,tue,mobile,3,-1,0,nonexistent,24,single,entrepreneur,university.degree,no,yes,no,0.024588181,29,17,4.961,24268.31739,-41.419,258.2745,1.25118,TRUE
5674,may,mon,landline,1,-1,0,nonexistent,44,single,industrial,high.school,no,no,yes,0.722798429,21,11,4.857,24096.1029,-35.308,258.4835,0.98307,FALSE
19300,aug,wed,mobile,1,-1,0,nonexistent,39,single,administrative,university.degree,no,no,no,1.863187448,26,16,4.967,24268.31739,-35.017,256.971,1.25118,FALSE
34814,may,thu,mobile,2,-1,0,nonexistent,40,married,industrial,9years,no,yes,no,1.017456694,23,16,1.266,23669.51229,-44.814,255.45575,-1.60866,FALSE
2256,may,tue,landline,5,-1,0,nonexistent,53,married,industrial,9years,unknown,no,no,0.857701862,22,14,4.856,24096.1029,-35.308,258.4835,0.98307,FALSE
27545,nov,fri,mobile,2,-1,0,nonexistent,57,married,industrial,9years,unknown,yes,yes,2.760538905,19,9,4.021,24118.38402,-40.74,256.3,-0.08937,FALSE
17467,jul,mon,mobile,1,-1,0,nonexistent,45,married,professional,high.school,unknown,no,no,2.409275498,28,16,4.962,24268.31739,-41.419,258.2745,1.25118,FALSE
12762,jul,tue,mobile,1,-1,0,nonexistent,48,married,industrial,6years,unknown,yes,no,2.169129364,26,17,4.962,24268.31739,-41.419,258.2745,1.25118,FALSE
37432,aug,wed,mobile,1,-1,0,nonexistent,44,married,administrative,university.degree,no,yes,no,0.334343746,25,21,0.879,23563.21278,-30.458,253.55275,-2.59173,FALSE
40283,jul,wed,mobile,3,-1,0,nonexistent,51,divorced,retired,high.school,no,no,no,0.983880947,27,21,0.896,23170.50804,-39.091,259.09125,-1.51929,TRUE
33695,may,wed,mobile,1,-1,0,nonexistent,28,married,administrative,high.school,no,yes,no,1.154585891,26,13,1.281,23669.51229,-44.814,255.45575,-1.60866,TRUE
36609,jun,thu,mobile,1,-1,0,nonexistent,32,married,administrative,university.degree,no,yes,no,1.022882888,22,18,1.26,23563.21278,-39.576,255.64825,-2.59173,FALSE
22156,aug,thu,mobile,1,-1,0,nonexistent,31,single,administrative,university.degree,no,no,no,0.153032831,30,21,4.963,24268.31739,-35.017,256.971,1.25118,FALSE
10254,jun,mon,landline,9,-1,0,nonexistent,37,married,management,university.degree,no,no,no,3.62937145,24,19,4.96,24268.31739,-40.546,259.77875,1.25118,TRUE
23396,aug,wed,mobile,3,-1,0,nonexistent,37,married,technical,university.degree,no,yes,no,3.24842339,29,22,4.964,24268.31739,-35.017,256.971,1.25118,FALSE
9861,jun,wed,landline,2,-1,0,nonexistent,45,married,entrepreneur,high.school,no,yes,no,1.393049062,27,21,4.959,24268.31739,-40.546,259.77875,1.25118,FALSE
29418,apr,mon,mobile,1,-1,0,nonexistent,47,married,industrial,4years,no,yes,no,0.696683578,19,8,1.405,23669.51229,-45.687,255.95625,-1.60866,FALSE
8153,jun,tue,landline,8,-1,0,nonexistent,34,married,technical,university.degree,no,no,no,1.822473721,30,18,4.864,24268.31739,-40.546,259.77875,1.25118,FALSE
8337,jun,tue,landline,1,-1,0,nonexistent,30,married,professional,high.school,no,no,yes,0.02577433,26,16,4.864,24268.31739,-40.546,259.77875,1.25118,FALSE
34859,may,fri,mobile,3,-1,0,nonexistent,32,single,management,postgrad,no,no,no,0.729615511,23,12,1.25,23669.51229,-44.814,255.45575,-1.60866,FALSE
37457,aug,thu,mobile,5,-1,0,nonexistent,28,single,administrative,university.degree,no,no,no,0.652900155,26,23,0.873,23563.21278,-30.458,253.55275,-2.59173,TRUE
9692,jun,mon,landline,2,-1,0,nonexistent,32,married,industrial,4years,unknown,no,no,0.978925258,23,18,4.961,24268.31739,-40.546,259.77875,1.25118,FALSE
747,may,tue,landline,2,-1,0,nonexistent,36,married,professional,high.school,no,yes,no,0.980718067,25,12,4.857,24096.1029,-35.308,258.4835,0.98307,FALSE
7804,jun,mon,landline,2,-1,0,nonexistent,38,married,administrative,9years,unknown,no,no,1.045674996,28,16,4.865,24268.31739,-40.546,259.77875,1.25118,FALSE
33924,may,wed,mobile,1,-1,1,failure,28,married,administrative,high.school,no,yes,yes,0.498904953,21,14,1.281,23669.51229,-44.814,255.45575,-1.60866,FALSE
41012,oct,thu,mobile,5,3,1,success,65,married,retired,high.school,no,yes,no,4.529189514,21,14,1.025,23040.53484,-48.015,260.15275,-0.98307,FALSE
22752,aug,mon,mobile,3,-1,0,nonexistent,33,married,technical,high.school,no,yes,yes,0.420192976,29,21,4.965,24268.31739,-35.017,256.971,1.25118,FALSE
2068,may,mon,landline,1,-1,0,nonexistent,26,married,technical,university.degree,no,no,no,1.565105543,28,12,4.857,24096.1029,-35.308,258.4835,0.98307,FALSE
27148,nov,fri,mobile,1,-1,0,nonexistent,52,divorced,administrative,university.degree,no,yes,no,0.640334112,18,9,4.021,24118.38402,-40.74,256.3,-0.08937,FALSE
34927,may,fri,mobile,1,-1,1,failure,46,married,professional,high.school,unknown,yes,no,1.19848737,28,11,1.25,23669.51229,-44.814,255.45575,-1.60866,FALSE
25366,nov,tue,mobile,1,-1,0,nonexistent,30,married,professional,high.school,no,yes,no,0.805199484,19,9,4.153,24118.38402,-40.74,256.3,-0.08937,FALSE
19376,aug,wed,mobile,1,-1,0,nonexistent,50,married,administrative,university.degree,no,no,no,0.219086835,21,22,4.967,24268.31739,-35.017,256.971,1.25118,FALSE
27153,nov,fri,mobile,1,-1,0,nonexistent,34,divorced,administrative,university.degree,no,no,no,1.9431121,16,10,4.021,24118.38402,-40.74,256.3,-0.08937,FALSE
31458,may,wed,mobile,2,-1,0,nonexistent,36,married,entrepreneur,university.degree,no,yes,no,2.326866687,25,12,1.334,23669.51229,-44.814,255.45575,-1.60866,FALSE
26062,nov,wed,mobile,2,-1,0,nonexistent,48,single,domestic,high.school,unknown,yes,no,2.52718855,17,10,4.12,24118.38402,-40.74,256.3,-0.08937,FALSE
37020,jul,tue,mobile,1,-1,0,nonexistent,30,single,tradesman,university.degree,no,yes,no,1.460042895,29,16,1.044,23563.21278,-32.592,254.28975,-2.59173,FALSE
26422,nov,thu,mobile,6,-1,0,nonexistent,32,married,administrative,university.degree,no,no,no,0.765476483,20,9,4.076,24118.38402,-40.74,256.3,-0.08937,FALSE
30093,apr,mon,mobile,1,-1,0,nonexistent,28,single,industrial,9years,no,no,no,0.461631342,21,9,1.392,23669.51229,-45.687,255.95625,-1.60866,FALSE
4349,may,tue,landline,4,-1,0,nonexistent,36,divorced,administrative,high.school,no,no,no,0.64732192,20,13,4.856,24096.1029,-35.308,258.4835,0.98307,FALSE
27061,nov,fri,mobile,1,-1,0,nonexistent,36,married,administrative,university.degree,no,no,no,1.986706698,18,9,4.021,24118.38402,-40.74,256.3,-0.08937,FALSE
16464,jul,wed,landline,1,-1,0,nonexistent,24,single,professional,9years,no,yes,no,0.716611657,32,22,4.963,24268.31739,-41.419,258.2745,1.25118,FALSE
23178,aug,tue,mobile,10,-1,0,nonexistent,32,single,technical,high.school,no,no,no,1.091169578,27,21,4.965,24268.31739,-35.017,256.971,1.25118,FALSE
14108,jul,mon,mobile,2,-1,0,nonexistent,43,divorced,administrative,high.school,no,yes,no,2.150216714,25,19,4.962,24268.31739,-41.419,258.2745,1.25118,FALSE
9134,jun,fri,landline,1,-1,0,nonexistent,48,married,unemployed,high.school,unknown,yes,no,0.713478917,23,18,4.967,24268.31739,-40.546,259.77875,1.25118,FALSE
26878,nov,thu,mobile,2,-1,0,nonexistent,34,single,technical,university.degree,no,yes,no,1.758498183,17,9,4.076,24118.38402,-40.74,256.3,-0.08937,FALSE
510,may,tue,landline,1,-1,0,nonexistent,48,married,industrial,4years,no,no,no,0.174612542,25,11,4.857,24096.1029,-35.308,258.4835,0.98307,FALSE
11556,jun,fri,landline,1,-1,0,nonexistent,29,married,technical,postgrad,no,yes,no,0.758423265,23,19,4.959,24268.31739,-40.546,259.77875,1.25118,TRUE
9713,jun,mon,landline,3,-1,0,nonexistent,39,married,tradesman,university.degree,no,no,no,1.32291781,24,17,4.961,24268.31739,-40.546,259.77875,1.25118,FALSE
35384,may,fri,mobile,6,-1,1,failure,50,married,entrepreneur,high.school,no,yes,yes,0.704911988,23,14,1.25,23669.51229,-44.814,255.45575,-1.60866,FALSE
17675,jul,mon,landline,8,-1,0,nonexistent,49,married,technical,high.school,no,yes,no,1.178748845,27,20,4.962,24268.31739,-41.419,258.2745,1.25118,FALSE
3714,may,fri,landline,1,-1,0,nonexistent,52,married,management,university.degree,no,yes,no,1.115228084,22,13,4.859,24096.1029,-35.308,258.4835,0.98307,FALSE
34351,may,thu,mobile,6,-1,0,nonexistent,40,divorced,industrial,9years,unknown,no,no,2.402733417,24,12,1.266,23669.51229,-44.814,255.45575,-1.60866,FALSE
24554,nov,mon,mobile,1,-1,0,nonexistent,39,married,technical,postgrad,no,yes,yes,1.934122935,18,7,4.191,24118.38402,-40.74,256.3,-0.08937,FALSE
2776,may,wed,landline,1,-1,0,nonexistent,49,married,industrial,9years,no,yes,no,0.529093404,23,13,4.859,24096.1029,-35.308,258.4835,0.98307,FALSE
37606,aug,mon,mobile,2,-1,0,nonexistent,33,married,technical,university.degree,no,yes,no,0.532267733,32,22,0.861,23563.21278,-30.458,253.55275,-2.59173,FALSE
11131,jun,thu,landline,1,-1,0,nonexistent,47,married,administrative,postgrad,no,no,no,1.356655838,21,20,4.961,24268.31739,-40.546,259.77875,1.25118,FALSE
581,may,tue,landline,2,-1,0,nonexistent,30,married,industrial,4years,no,no,no,0.888537399,26,13,4.857,24096.1029,-35.308,258.4835,0.98307,FALSE
30000,apr,tue,mobile,2,-1,1,failure,75,married,retired,4years,no,no,no,1.433140171,23,9,1.405,23669.51229,-45.687,255.95625,-1.60866,TRUE
29141,apr,fri,mobile,2,-1,0,nonexistent,45,married,administrative,high.school,no,yes,no,0.676177481,23,7,1.405,23669.51229,-45.687,255.95625,-1.60866,FALSE
20948,aug,thu,mobile,1,-1,0,nonexistent,29,single,administrative,university.degree,unknown,yes,no,2.146911234,23,21,4.964,24268.31739,-35.017,256.971,1.25118,FALSE
20770,aug,wed,mobile,1,-1,0,nonexistent,51,married,management,high.school,unknown,no,no,1.408527643,30,20,4.965,24268.31739,-35.017,256.971,1.25118,FALSE
5296,may,fri,landline,2,-1,0,nonexistent,32,divorced,professional,high.school,no,yes,no,0.326393416,25,14,4.857,24096.1029,-35.308,258.4835,0.98307,FALSE
1341,may,thu,landline,1,-1,0,nonexistent,48,married,industrial,9years,no,yes,yes,0.575609691,26,15,4.855,24096.1029,-35.308,258.4835,0.98307,FALSE
15781,jul,mon,mobile,1,-1,0,nonexistent,43,married,administrative,high.school,no,no,yes,1.197444193,25,22,4.96,24268.31739,-41.419,258.2745,1.25118,FALSE
4860,may,wed,landline,1,-1,0,nonexistent,34,married,industrial,postgrad,no,yes,no,0.766059634,23,14,4.858,24096.1029,-35.308,258.4835,0.98307,FALSE
39823,jun,tue,landline,1,14,2,success,21,single,full_time_education,high.school,no,yes,no,2.283113632,25,19,0.713,23170.50804,-38.606,258.65125,-1.51929,FALSE
27128,nov,fri,mobile,1,-1,0,nonexistent,40,married,management,university.degree,no,yes,no,1.686892321,17,9,4.021,24118.38402,-40.74,256.3,-0.08937,FALSE
1485,may,thu,landline,2,-1,0,nonexistent,30,divorced,professional,high.school,no,yes,no,4.641645874,26,12,4.855,24096.1029,-35.308,258.4835,0.98307,FALSE
1623,may,fri,landline,1,-1,0,nonexistent,33,married,management,university.degree,no,no,no,0.071236794,26,12,4.855,24096.1029,-35.308,258.4835,0.98307,FALSE
22587,aug,fri,mobile,2,-1,0,nonexistent,45,married,professional,4years,unknown,no,no,0.07541728,34,16,4.964,24268.31739,-35.017,256.971,1.25118,FALSE
28356,apr,wed,mobile,2,-1,0,nonexistent,43,married,tradesman,high.school,unknown,yes,no,0.796531457,23,8,1.445,23669.51229,-45.687,255.95625,-1.60866,FALSE
1768,may,fri,landline,1,-1,0,nonexistent,49,married,entrepreneur,high.school,no,no,no,2.070083432,24,13,4.855,24096.1029,-35.308,258.4835,0.98307,FALSE
1753,may,fri,landline,2,-1,0,nonexistent,41,single,administrative,university.degree,no,yes,no,0.309797389,24,12,4.855,24096.1029,-35.308,258.4835,0.98307,FALSE
31569,may,thu,mobile,1,-1,1,failure,36,single,administrative,high.school,no,yes,no,0.574414938,24,13,1.327,23669.51229,-44.814,255.45575,-1.60866,FALSE
26446,nov,thu,mobile,1,-1,0,nonexistent,58,divorced,technical,9years,no,no,no,0.879545326,19,7,4.076,24118.38402,-40.74,256.3,-0.08937,FALSE
40365,aug,wed,mobile,1,0,1,success,28,single,full_time_education,9years,no,yes,no,1.862568739,27,22,0.9,23170.50804,-37.151,258.57425,-1.51929,TRUE
7515,may,fri,landline,2,-1,0,nonexistent,28,single,technical,high.school,no,no,no,0.15214905,21,13,4.864,24096.1029,-35.308,258.4835,0.98307,FALSE
7242,may,thu,landline,3,-1,0,nonexistent,35,married,administrative,high.school,no,yes,no,0.936305256,25,13,4.86,24096.1029,-35.308,258.4835,0.98307,FALSE
17080,jul,fri,mobile,5,-1,0,nonexistent,53,married,management,university.degree,no,yes,no,1.78808782,31,22,4.962,24268.31739,-41.419,258.2745,1.25118,FALSE
15834,jul,mon,mobile,1,-1,0,nonexistent,35,married,industrial,4years,no,yes,no,0.288459403,30,22,4.96,24268.31739,-41.419,258.2745,1.25118,FALSE
16703,jul,wed,mobile,4,-1,0,nonexistent,31,married,industrial,9years,unknown,no,no,0.781963553,31,23,4.963,24268.31739,-41.419,258.2745,1.25118,FALSE
40553,sep,wed,mobile,2,-1,0,nonexistent,64,married,retired,postgrad,no,yes,no,1.6000435,21,20,0.886,23040.53484,-36.375,259.04725,-0.98307,TRUE
1121,may,wed,landline,4,-1,0,nonexistent,36,single,industrial,unknown,no,yes,no,0.97227012,25,13,4.856,24096.1029,-35.308,258.4835,0.98307,FALSE
4725,may,wed,landline,1,-1,0,nonexistent,33,married,management,9years,no,yes,no,0.219845385,23,12,4.858,24096.1029,-35.308,258.4835,0.98307,FALSE
827,may,wed,landline,6,-1,0,nonexistent,30,married,professional,university.degree,no,yes,no,0.799422696,25,10,4.856,24096.1029,-35.308,258.4835,0.98307,FALSE
16772,jul,thu,mobile,1,-1,0,nonexistent,29,single,technical,high.school,no,no,no,1.724382628,29,21,4.962,24268.31739,-41.419,258.2745,1.25118,FALSE
20020,aug,fri,mobile,3,-1,0,nonexistent,42,married,tradesman,university.degree,no,no,no,1.042592041,31,20,4.966,24268.31739,-35.017,256.971,1.25118,FALSE
37970,sep,mon,mobile,1,3,2,success,61,married,retired,university.degree,no,no,no,3.086226984,26,17,0.797,23290.73325,-28.906,254.04225,-3.03858,TRUE
3850,may,fri,landline,3,-1,0,nonexistent,60,married,retired,9years,unknown,yes,no,1.122031658,21,14,4.859,24096.1029,-35.308,258.4835,0.98307,FALSE
13806,jul,thu,mobile,15,-1,0,nonexistent,40,married,industrial,4years,unknown,yes,no,4.16075431,24,19,4.963,24268.31739,-41.419,258.2745,1.25118,FALSE
28771,apr,thu,mobile,1,-1,0,nonexistent,34,married,technical,university.degree,no,yes,yes,1.66852556,25,8,1.41,23669.51229,-45.687,255.95625,-1.60866,FALSE
39998,jun,wed,mobile,2,12,2,success,33,married,professional,high.school,no,yes,no,2.818625108,28,19,0.767,23170.50804,-38.606,258.65125,-1.51929,TRUE
16907,jul,thu,mobile,2,-1,0,nonexistent,40,divorced,entrepreneur,unknown,no,no,yes,0.448868785,31,15,4.962,24268.31739,-41.419,258.2745,1.25118,FALSE
16760,jul,thu,mobile,2,-1,0,nonexistent,26,married,administrative,high.school,no,no,no,0.218322548,26,23,4.962,24268.31739,-41.419,258.2745,1.25118,FALSE
26784,nov,thu,mobile,1,-1,0,nonexistent,30,married,professional,9years,no,yes,no,0.165332577,18,11,4.076,24118.38402,-40.74,256.3,-0.08937,FALSE
3843,may,fri,landline,2,-1,0,nonexistent,33,single,tradesman,university.degree,no,yes,no,1.050577922,25,11,4.859,24096.1029,-35.308,258.4835,0.98307,FALSE
18296,jul,wed,mobile,8,-1,0,nonexistent,33,married,unemployed,high.school,unknown,yes,yes,0.558372689,29,20,4.963,24268.31739,-41.419,258.2745,1.25118,FALSE
37889,sep,tue,landline,5,-1,0,nonexistent,52,married,administrative,unknown,no,no,no,1.02102315,20,18,0.819,23290.73325,-28.906,254.04225,-3.03858,FALSE
26603,nov,thu,mobile,2,-1,0,nonexistent,31,single,professional,high.school,no,yes,no,0.123174804,20,8,4.076,24118.38402,-40.74,256.3,-0.08937,FALSE
34145,may,wed,mobile,2,-1,0,nonexistent,49,married,industrial,high.school,unknown,yes,no,3.36490657,28,14,1.281,23669.51229,-44.814,255.45575,-1.60866,FALSE
39751,may,thu,landline,1,-1,0,nonexistent,54,divorced,administrative,9years,no,yes,no,0.135536065,26,11,0.699,23249.88453,-38.8,258.159,-1.60866,FALSE
38706,nov,tue,mobile,2,8,2,failure,27,single,industrial,high.school,no,no,no,0.869287867,17,10,0.715,23290.73325,-29.197,254.78475,-3.03858,TRUE
9845,jun,wed,landline,1,-1,0,nonexistent,28,married,administrative,university.degree,no,no,no,2.709044101,25,21,4.959,24268.31739,-40.546,259.77875,1.25118,FALSE
11156,jun,thu,landline,7,-1,0,nonexistent,42,married,administrative,4years,no,no,no,2.147888658,28,18,4.961,24268.31739,-40.546,259.77875,1.25118,FALSE
10457,jun,mon,landline,18,-1,0,nonexistent,49,married,management,high.school,no,yes,no,0.142100493,25,18,4.96,24268.31739,-40.546,259.77875,1.25118,FALSE
32392,may,fri,mobile,4,-1,0,nonexistent,39,married,industrial,9years,unknown,no,no,0.16725444,22,11,1.313,23669.51229,-44.814,255.45575,-1.60866,FALSE
18440,jul,thu,landline,6,-1,0,nonexistent,42,married,tradesman,university.degree,no,yes,no,0.309279857,25,18,4.968,24268.31739,-41.419,258.2745,1.25118,FALSE
8039,jun,mon,landline,2,-1,0,nonexistent,37,divorced,administrative,9years,unknown,yes,no,0.283161652,25,18,4.865,24268.31739,-40.546,259.77875,1.25118,FALSE
5769,may,mon,landline,3,-1,0,nonexistent,51,married,industrial,unknown,unknown,no,yes,2.152073532,22,13,4.857,24096.1029,-35.308,258.4835,0.98307,FALSE
30441,may,mon,mobile,3,-1,0,nonexistent,39,married,administrative,high.school,no,yes,no,1.041790329,24,13,1.354,23669.51229,-44.814,255.45575,-1.60866,TRUE
25189,nov,tue,mobile,2,-1,0,nonexistent,41,married,management,university.degree,no,yes,no,1.583387976,16,8,4.153,24118.38402,-40.74,256.3,-0.08937,FALSE
29272,apr,fri,mobile,3,-1,0,nonexistent,28,married,professional,high.school,no,no,no,3.918732624,23,8,1.405,23669.51229,-45.687,255.95625,-1.60866,FALSE
3778,may,fri,landline,2,-1,0,nonexistent,54,married,retired,9years,unknown,no,no,0.021469292,26,15,4.859,24096.1029,-35.308,258.4835,0.98307,FALSE
18096,jul,wed,mobile,1,-1,0,nonexistent,37,married,industrial,6years,unknown,no,no,0.370653781,35,17,4.963,24268.31739,-41.419,258.2745,1.25118,FALSE
40478,aug,thu,mobile,1,6,2,success,67,divorced,domestic,postgrad,no,no,no,1.16495956,33,21,0.899,23170.50804,-37.151,258.57425,-1.51929,TRUE
34779,may,thu,mobile,4,-1,1,failure,29,single,technical,high.school,no,no,no,0.104229115,26,12,1.266,23669.51229,-44.814,255.45575,-1.60866,FALSE
